,yearMonth,country,firstUserDefaultChannelGroup,activeUsers,newUsers,Sessions,engagedSessions,screenPageViews,averageSessionDuration,demande_contact_realisee,first_visit,interet_par_les_catalogues,page_view,session_start,download,returningUsers,bounces,SessionsDuration,activeUsers_LY,newUsers_LY,Sessions_LY,engagedSessions_LY,screenPageViews_LY,averageSessionDuration_LY,download_LY,returningUsers_LY,bounces_LY,SessionsDuration_LY
995,2024-09 Sep,Luxembourg,Organic Search,7.0,7.0,9.0,6.0,19.0,207.15729,,,,,,,0.0,3.0,1242.9437,10.0,10.0,10.0,5.0,26.0,107.148575,,0.0,5.0,535.74286
996,2024-09 Sep,Slovenia,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,202.79735,,1.0,1.0,202.79735
997,2024-09 Sep,Madagascar,Organic Search,6.0,6.0,7.0,6.0,13.0,98.10988,,,,,,,0.0,1.0,588.6593,2.0,2.0,2.0,0.0,2.0,5.019073,,0.0,2.0,0.0
998,2024-09 Sep,Singapore,Organic Search,4.0,4.0,4.0,4.0,11.0,142.39267,,,,,,,0.0,0.0,569.5707,3.0,3.0,3.0,2.0,7.0,48.01198,,0.0,1.0,96.02396
999,2024-09 Sep,Thailand,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1000,2024-09 Sep,Tanzania,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1001,2024-09 Sep,Taiwan,Organic Search,1.0,1.0,1.0,0.0,1.0,2.848724,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1002,2024-09 Sep,Malaysia,Organic Search,3.0,3.0,3.0,1.0,3.0,117.74409,,,,,,,0.0,2.0,117.74409,,,,,,,,,,
1003,2024-09 Sep,Switzerland,Organic Search,19.0,19.0,22.0,12.0,38.0,162.09642,,,,,,,0.0,10.0,1945.157,22.0,22.0,23.0,9.0,55.0,50.4114,,0.0,14.0,453.7026
1004,2024-09 Sep,Switzerland,Direct,4.0,4.0,4.0,4.0,17.0,493.83347,,,,,,,0.0,0.0,1975.3339,2.0,2.0,2.0,2.0,14.0,143.57584,,0.0,0.0,287.15167
1005,2024-09 Sep,Sweden,Organic Search,1.0,1.0,1.0,1.0,2.0,53.454517,,,,,,,0.0,0.0,53.454517,2.0,2.0,2.0,2.0,18.0,303.3686,,0.0,0.0,606.7372
1006,2024-09 Sep,Sri Lanka,Organic Search,1.0,1.0,1.0,1.0,4.0,353.4122,,,,,,,0.0,0.0,353.4122,,,,,,,,,,
1007,2024-09 Sep,Spain,Organic Search,15.0,14.0,30.0,19.0,112.0,280.35294,,,,,,,1.0,11.0,5326.7056,19.0,17.0,33.0,16.0,133.0,166.66743,,2.0,17.0,2666.679
1008,2024-09 Sep,Spain,Direct,22.0,20.0,45.0,28.0,155.0,345.7113,,,,,,,2.0,17.0,9679.916,8.0,9.0,12.0,11.0,88.0,225.05975,,-1.0,1.0,2475.6572
1009,2024-09 Sep,South Korea,Organic Search,2.0,2.0,2.0,2.0,4.0,298.54208,,,,,,,0.0,0.0,597.08417,,,,,,,,,,
1010,2024-09 Sep,South Korea,Direct,2.0,2.0,2.0,1.0,5.0,52.74034,,,,,,,0.0,1.0,52.74034,,,,,,,,,,
1011,2024-09 Sep,South Africa,Organic Search,1.0,1.0,1.0,1.0,1.0,25.564642,,,,,,,0.0,0.0,25.564642,,,,,,,,,,
1012,2024-09 Sep,South Africa,Direct,5.0,5.0,5.0,0.0,5.0,0.0,,,,,,,0.0,5.0,0.0,,,,,,,,,,
1013,2024-09 Sep,Somalia,Organic Search,1.0,1.0,1.0,1.0,1.0,775.76,,,,,,,0.0,0.0,775.76,,,,,,,,,,
1014,2024-09 Sep,Slovenia,Organic Search,1.0,1.0,3.0,2.0,5.0,29.02868,,,,,,,0.0,1.0,58.05736,,,,,,,,,,
1015,2024-09 Sep,Slovakia,Organic Search,1.0,1.0,1.0,1.0,2.0,504.65906,,,,,,,0.0,0.0,504.65906,1.0,1.0,1.0,1.0,7.0,86.765915,,0.0,0.0,86.765915
1016,2024-09 Sep,Thailand,Organic Search,4.0,4.0,5.0,4.0,18.0,100.11119,,,,,,,0.0,1.0,400.44476,1.0,1.0,1.0,1.0,3.0,34.224728,,0.0,0.0,34.224728
1017,2024-09 Sep,Togo,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1018,2024-09 Sep,Tunisia,Direct,16.0,12.0,180.0,121.0,1293.0,1108.0205,,,,,,,4.0,59.0,134070.48,12.0,12.0,17.0,8.0,29.0,31.78329,,0.0,9.0,254.26633
1019,2024-09 Sep,United States,Direct,191.0,190.0,193.0,7.0,203.0,13.984066,,,,,,,1.0,186.0,97.88846,82.0,82.0,84.0,6.0,114.0,54.103367,,0.0,78.0,324.6202
1020,2024-09 Sep,Zambia,Organic Search,1.0,1.0,1.0,1.0,1.0,27.528795,,,,,,,0.0,0.0,27.528795,,,,,,,,,,
1021,2024-09 Sep,Western Sahara,Organic Search,1.0,1.0,1.0,1.0,1.0,189.65318,,,,,,,0.0,0.0,189.65318,,,,,,,,,,
1022,2024-09 Sep,Vietnam,Organic Search,3.0,3.0,3.0,2.0,10.0,298.47504,,,,,,,0.0,1.0,596.9501,2.0,2.0,2.0,0.0,2.0,3.839883,,0.0,2.0,0.0
1023,2024-09 Sep,Uzbekistan,Organic Search,1.0,1.0,1.0,1.0,1.0,50.34581,,,,,,,0.0,0.0,50.34581,,,,,,,,,,
1024,2024-09 Sep,United States,Referral,1.0,1.0,1.0,1.0,1.0,76.70392,,,,,,,0.0,0.0,76.70392,1.0,1.0,1.0,1.0,4.0,551.7439,,0.0,0.0,551.7439
1025,2024-09 Sep,United States,Organic Social,3.0,3.0,3.0,2.0,3.0,16.01994,,,,,,,0.0,1.0,32.03988,9.0,9.0,9.0,1.0,17.0,86.41953,,0.0,8.0,86.41953
1026,2024-09 Sep,United States,Organic Search,12.0,11.0,15.0,9.0,25.0,137.4985,,,,,,,1.0,6.0,1237.4866,11.0,11.0,13.0,7.0,44.0,246.64537,,0.0,6.0,1726.5176
1027,2024-09 Sep,United Kingdom,Organic Search,32.0,32.0,38.0,24.0,90.0,156.81847,,,,,,,0.0,14.0,3763.643,21.0,20.0,28.0,12.0,58.0,110.75227,,1.0,16.0,1329.0273
1028,2024-09 Sep,Tunisia,Organic Search,28.0,19.0,115.0,65.0,1544.0,699.4208,,,,,,,9.0,50.0,45462.35,49.0,42.0,141.0,57.0,329.0,236.56053,,7.0,84.0,13483.95
1029,2024-09 Sep,United Kingdom,Direct,15.0,14.0,17.0,8.0,27.0,66.333466,,,,,,,1.0,9.0,530.6677,8.0,7.0,10.0,3.0,25.0,66.661964,,1.0,7.0,199.9859
1030,2024-09 Sep,United Arab Emirates,Organic Search,3.0,3.0,4.0,3.0,8.0,513.92316,,,,,,,0.0,1.0,1541.7695,2.0,2.0,2.0,1.0,3.0,14.739425,,0.0,1.0,14.739425
1031,2024-09 Sep,United Arab Emirates,Direct,2.0,2.0,3.0,1.0,5.0,14.713205,,,,,,,0.0,2.0,14.713205,,,,,,,,,,
1032,2024-09 Sep,Ukraine,Organic Search,2.0,2.0,2.0,0.0,2.0,5.224638,,,,,,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.012905,,0.0,1.0,0.0
1033,2024-09 Sep,Türkiye,Organic Search,5.0,3.0,19.0,13.0,26.0,140.42813,,,,,,,2.0,6.0,1825.5657,2.0,1.0,2.0,2.0,12.0,71.1759,,1.0,0.0,142.3518
1034,2024-09 Sep,Türkiye,Direct,1.0,1.0,1.0,1.0,2.0,24.398058,,,,,,,0.0,0.0,24.398058,2.0,2.0,2.0,2.0,8.0,554.87164,,0.0,0.0,1109.7433
1035,2024-09 Sep,Tunisia,Organic Social,1.0,1.0,1.0,1.0,6.0,108.75358,,,,,,,0.0,0.0,108.75358,2.0,2.0,2.0,0.0,2.0,3.9144285,,0.0,2.0,0.0
1036,2024-09 Sep,Slovakia,Direct,1.0,1.0,1.0,1.0,1.0,72.09899,,,,,,,0.0,0.0,72.09899,,,,,,,,,,
1037,2024-09 Sep,Taiwan,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1038,2024-09 Sep,Singapore,Direct,5.0,5.0,5.0,2.0,8.0,26.15967,,,,,,,0.0,3.0,52.31934,,,,,,,,,,
1039,2024-09 Sep,Norway,Direct,2.0,2.0,3.0,3.0,11.0,508.1718,,,,,,,0.0,0.0,1524.5154,1.0,1.0,3.0,3.0,35.0,229.33986,,0.0,0.0,688.0196
1040,2024-09 Sep,Nigeria,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1041,2024-09 Sep,New Zealand,Organic Search,5.0,4.0,5.0,5.0,11.0,61.730236,,,,,,,1.0,0.0,308.65118,,,,,,,,,,
1042,2024-09 Sep,New Caledonia,Organic Search,2.0,2.0,2.0,1.0,38.0,450.65005,,,,,,,0.0,1.0,450.65005,6.0,6.0,8.0,3.0,14.0,34.078278,,0.0,5.0,102.23483
1043,2024-09 Sep,Netherlands,Organic Search,60.0,59.0,67.0,38.0,147.0,123.41054,,,,,,,1.0,29.0,4689.6006,18.0,15.0,20.0,11.0,105.0,155.97168,,3.0,9.0,1715.6885
1044,2024-09 Sep,Netherlands,Direct,64.0,62.0,71.0,22.0,105.0,66.15837,,,,,,,2.0,49.0,1455.4841,69.0,68.0,71.0,4.0,89.0,7.5545177,,1.0,67.0,30.218071
1045,2024-09 Sep,Morocco,Organic Search,19.0,19.0,28.0,10.0,43.0,173.09163,,,,,,,0.0,18.0,1730.9163,39.0,39.0,41.0,9.0,59.0,33.4609,,0.0,32.0,301.1481
1046,2024-09 Sep,Morocco,Direct,1.0,1.0,1.0,1.0,1.0,127.8948,,,,,,,0.0,0.0,127.8948,3.0,3.0,3.0,1.0,7.0,110.5565,,0.0,2.0,110.5565
1047,2024-09 Sep,Monaco,Organic Search,3.0,2.0,3.0,3.0,11.0,681.6551,,,,,,,1.0,0.0,2044.9653,,,,,,,,,,
1048,2024-09 Sep,Moldova,Organic Search,1.0,1.0,1.0,1.0,1.0,25.731237,,,,,,,0.0,0.0,25.731237,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1049,2024-09 Sep,Mexico,Organic Search,2.0,2.0,6.0,3.0,23.0,183.97293,,,,,,,0.0,3.0,551.9188,,,,,,,,,,
1050,2024-09 Sep,Mayotte,Organic Search,1.0,1.0,1.0,0.0,1.0,0.000296,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1051,2024-09 Sep,Mauritius,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,11.094362,,0.0,1.0,11.094362
1052,2024-09 Sep,Mauritania,Organic Search,1.0,1.0,1.0,1.0,4.0,1864.5204,,,,,,,0.0,0.0,1864.5204,,,,,,,,,,
1053,2024-09 Sep,Martinique,Organic Search,7.0,6.0,8.0,6.0,15.0,108.34607,,,,,,,1.0,2.0,650.0764,2.0,2.0,2.0,1.0,3.0,44.621162,,0.0,1.0,44.621162
1054,2024-09 Sep,Serbia,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1055,2024-09 Sep,Malta,Organic Search,1.0,1.0,2.0,1.0,4.0,11.938007,,,,,,,0.0,1.0,11.938007,,,,,,,,,,
1056,2024-09 Sep,Malta,Direct,1.0,1.0,1.0,1.0,3.0,1568.5427,,,,,,,0.0,0.0,1568.5427,,,,,,,,,,
1057,2024-09 Sep,North Macedonia,Organic Search,1.0,1.0,1.0,1.0,1.0,21.303308,,,,,,,0.0,0.0,21.303308,,,,,,,,,,
1058,2024-09 Sep,Martinique,Direct,3.0,3.0,7.0,5.0,14.0,92.48897,,,,,,,0.0,2.0,462.44482,,,,,,,,,,
1059,2024-09 Sep,Norway,Organic Search,2.0,2.0,7.0,2.0,18.0,48.24915,,,,,,,0.0,5.0,96.4983,1.0,1.0,1.0,1.0,2.0,28.82246,,0.0,0.0,28.82246
1060,2024-09 Sep,Qatar,Organic Search,2.0,2.0,3.0,1.0,3.0,33.19766,,,,,,,0.0,2.0,33.19766,,,,,,,,,,
1061,2024-09 Sep,Oman,Organic Search,1.0,1.0,1.0,1.0,3.0,45.723316,,,,,,,0.0,0.0,45.723316,,,,,,,,,,
1062,2024-09 Sep,Saudi Arabia,Organic Search,10.0,9.0,10.0,4.0,20.0,189.5137,,,,,,,1.0,6.0,758.0548,,,,,,,,,,
1063,2024-09 Sep,Réunion,Organic Search,7.0,5.0,9.0,6.0,23.0,68.3889,,,,,,,2.0,3.0,410.3334,6.0,6.0,7.0,3.0,24.0,329.89233,,0.0,4.0,989.677
1064,2024-09 Sep,Réunion,Direct,2.0,1.0,3.0,3.0,8.0,213.71065,,,,,,,1.0,0.0,641.13196,4.0,4.0,4.0,1.0,5.0,9.538226,,0.0,3.0,9.538226
1065,2024-09 Sep,Russia,Direct,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,56.56234,,0.0,1.0,56.56234
1066,2024-09 Sep,Romania,Organic Search,4.0,4.0,7.0,4.0,8.0,108.580505,,,,,,,0.0,3.0,434.32202,,,,,,,,,,
1067,2024-09 Sep,Romania,Direct,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1068,2024-09 Sep,Senegal,Organic Search,3.0,3.0,4.0,2.0,5.0,22.605331,,,,,,,0.0,2.0,45.210663,1.0,1.0,1.0,1.0,8.0,822.399,,0.0,0.0,822.399
1069,2024-09 Sep,Portugal,Organic Search,15.0,12.0,27.0,20.0,91.0,203.80637,,,,,,,3.0,7.0,4076.1274,18.0,14.0,26.0,17.0,113.0,59.36697,,4.0,9.0,1009.23846
1070,2024-09 Sep,Poland,Organic Search,4.0,4.0,5.0,2.0,8.0,72.7183,,,,,,,0.0,3.0,145.4366,3.0,3.0,3.0,2.0,7.0,21.498648,,0.0,1.0,42.997295
1071,2024-09 Sep,Poland,Direct,5.0,3.0,6.0,5.0,36.0,432.34558,,,,,,,2.0,1.0,2161.728,,,,,,,,,,
1072,2024-09 Sep,Peru,Organic Search,1.0,1.0,2.0,1.0,2.0,849.88104,,,,,,,0.0,1.0,849.88104,,,,,,,,,,
1073,2024-09 Sep,Portugal,Direct,5.0,3.0,9.0,7.0,34.0,547.81323,,,,,,,2.0,2.0,3834.6926,12.0,12.0,12.0,6.0,46.0,60.454254,,0.0,6.0,362.72552
1074,2024-09 Sep,Pakistan,Organic Search,2.0,2.0,2.0,0.0,2.0,1.6234185,,,,,,,0.0,2.0,0.0,,,,,,,,,,
1075,2024-08 Aug,Hong Kong,Direct,3.0,2.0,3.0,1.0,8.0,20.700665,,,,,,,1.0,2.0,20.700665,1.0,1.0,1.0,1.0,3.0,84.01981,,0.0,0.0,84.01981
1076,2024-08 Aug,Indonesia,Organic Search,12.0,9.0,13.0,7.0,47.0,104.7642,,,,,,,3.0,6.0,733.34937,16.0,15.0,20.0,15.0,246.0,512.2072,,1.0,5.0,7683.1084
1077,2024-08 Aug,India,Organic Search,13.0,12.0,15.0,6.0,20.0,121.84925,,,,,,,1.0,9.0,731.0955,8.0,8.0,16.0,8.0,67.0,239.63342,,0.0,8.0,1917.0674
1078,2024-08 Aug,India,Direct,2.0,2.0,2.0,2.0,5.0,59.40014,,,,,,,0.0,0.0,118.80028,3.0,3.0,3.0,3.0,12.0,243.64684,,0.0,0.0,730.9405
1079,2024-08 Aug,Hungary,Organic Search,5.0,4.0,5.0,3.0,9.0,156.77216,,,,,,,1.0,2.0,470.31647,5.0,5.0,13.0,7.0,123.0,538.136,,0.0,6.0,3766.952
1080,2024-08 Aug,Finland,Direct,80.0,85.0,81.0,27.0,98.0,5.9501085,,,,,,,-5.0,54.0,160.65292,7.0,7.0,7.0,1.0,8.0,0.31122658,,0.0,6.0,0.31122658
1081,2024-08 Aug,Hong Kong,Organic Search,4.0,3.0,4.0,4.0,11.0,535.5996,,,,,,,1.0,0.0,2142.3984,2.0,2.0,5.0,5.0,16.0,610.7563,,0.0,0.0,3053.7815
1082,2024-08 Aug,Greece,Organic Search,1.0,1.0,1.0,1.0,1.0,36.100525,,,,,,,0.0,0.0,36.100525,1.0,1.0,1.0,0.0,1.0,4.803091,,0.0,1.0,0.0
1083,2024-08 Aug,Guadeloupe,Organic Search,9.0,7.0,19.0,11.0,57.0,564.46594,,,,,,,2.0,8.0,6209.1255,6.0,4.0,7.0,6.0,29.0,196.94681,,2.0,1.0,1181.6809
1084,2024-08 Aug,Guadeloupe,Direct,3.0,2.0,8.0,5.0,48.0,718.7291,,,,,,,1.0,3.0,3593.6455,,,,,,,,,,
1085,2024-08 Aug,Germany,Organic Search,22.0,20.0,27.0,16.0,57.0,328.58932,,,,,,,2.0,11.0,5257.429,26.0,25.0,30.0,15.0,87.0,102.25256,,1.0,15.0,1533.7885
1086,2024-08 Aug,Germany,Direct,23.0,22.0,29.0,9.0,44.0,127.78756,,,,,,,1.0,20.0,1150.088,19.0,17.0,25.0,10.0,72.0,72.4578,,2.0,15.0,724.578
1087,2024-08 Aug,French Guiana,Organic Search,2.0,1.0,2.0,1.0,3.0,708.0082,,,,,,,1.0,1.0,708.0082,4.0,4.0,9.0,5.0,40.0,319.9627,,0.0,4.0,1599.8135
1088,2024-08 Aug,France,Referral,21.0,15.0,32.0,20.0,73.0,197.87375,,,,,,,6.0,12.0,3957.475,25.0,23.0,38.0,21.0,160.0,212.83784,,2.0,17.0,4469.5947
1089,2024-08 Aug,Iran,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1090,2024-08 Aug,France,Organic Search,1271.0,1029.0,1807.0,1227.0,5379.0,251.90927,,,,,,,242.0,580.0,309092.7,1519.0,1399.0,1841.0,983.0,6272.0,148.28134,,120.0,858.0,145760.56
1091,2024-08 Aug,Iran,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1092,2024-08 Aug,Japan,Organic Search,1.0,1.0,1.0,0.0,1.0,2.12298,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.03449,,0.0,1.0,0.0
1093,2024-08 Aug,Iraq,Organic Search,1.0,1.0,1.0,1.0,1.0,42.05202,,,,,,,0.0,0.0,42.05202,,,,,,,,,,
1094,2024-08 Aug,Libya,Direct,1.0,1.0,1.0,1.0,3.0,104.59864,,,,,,,0.0,0.0,104.59864,,,,,,,,,,
1095,2024-08 Aug,Madagascar,Organic Search,3.0,2.0,3.0,3.0,35.0,1651.8617,,,,,,,1.0,0.0,4955.585,4.0,4.0,4.0,1.0,7.0,29.254217,,0.0,3.0,29.254217
1096,2024-08 Aug,Madagascar,Direct,5.0,5.0,5.0,4.0,8.0,272.11618,,,,,,,0.0,1.0,1088.4647,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1097,2024-08 Aug,Macao,Organic Search,2.0,2.0,3.0,3.0,11.0,320.48605,,,,,,,0.0,0.0,961.4581,,,,,,,,,,
1098,2024-08 Aug,Luxembourg,Organic Search,2.0,2.0,2.0,1.0,2.0,37.342228,,,,,,,0.0,1.0,37.342228,3.0,3.0,3.0,2.0,22.0,364.6589,,0.0,1.0,729.3178
1099,2024-08 Aug,Luxembourg,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1100,2024-08 Aug,Lithuania,Direct,1.0,1.0,1.0,1.0,5.0,487.08072,,,,,,,0.0,0.0,487.08072,,,,,,,,,,
1101,2024-08 Aug,Latvia,Organic Search,3.0,3.0,3.0,2.0,4.0,60.17384,,,,,,,0.0,1.0,120.34768,1.0,1.0,1.0,0.0,1.0,1.011954,,0.0,1.0,0.0
1102,2024-08 Aug,Ireland,Direct,79.0,83.0,81.0,10.0,96.0,54.737556,,,,,,,-4.0,71.0,547.37555,5.0,5.0,5.0,2.0,20.0,255.93727,,0.0,3.0,511.87454
1103,2024-08 Aug,Jordan,Organic Search,1.0,1.0,1.0,0.0,1.0,3.879418,,,,,,,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,,0.0,2.0,0.0
1104,2024-08 Aug,Italy,Referral,1.0,1.0,1.0,1.0,1.0,951.0754,,,,,,,0.0,0.0,951.0754,,,,,,,,,,
1105,2024-08 Aug,Italy,Organic Search,14.0,8.0,29.0,20.0,111.0,518.5255,,,,,,,6.0,9.0,10370.51,3.0,2.0,3.0,3.0,15.0,94.911354,,1.0,0.0,284.73407
1106,2024-08 Aug,Italy,Direct,7.0,5.0,14.0,10.0,34.0,183.01509,,,,,,,2.0,4.0,1830.1509,3.0,3.0,5.0,3.0,27.0,296.83707,,0.0,2.0,890.5112
1107,2024-08 Aug,Israel,Organic Search,1.0,1.0,1.0,1.0,7.0,385.59055,,,,,,,0.0,0.0,385.59055,,,,,,,,,,
1108,2024-08 Aug,Ireland,Organic Search,4.0,4.0,6.0,4.0,31.0,617.9337,,,,,,,0.0,2.0,2471.7349,1.0,1.0,1.0,1.0,6.0,52.39945,,0.0,0.0,52.39945
1109,2024-08 Aug,France,Direct,307.0,264.0,458.0,268.0,1136.0,195.23872,,,,,,,43.0,190.0,52323.977,249.0,205.0,365.0,192.0,1313.0,172.01616,,44.0,173.0,33027.1
1110,2024-08 Aug,Congo - Kinshasa,Direct,1.0,1.0,1.0,1.0,1.0,65.10959,,,,,,,0.0,0.0,65.10959,,,,,,,,,,
1111,2024-08 Aug,Estonia,Direct,1.0,1.0,4.0,0.0,4.0,0.0,,,,,,,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,5.59056,,0.0,1.0,0.0
1112,2024-08 Aug,Austria,Organic Search,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1113,2024-08 Aug,Bulgaria,Direct,2.0,1.0,5.0,0.0,5.0,0.5603012,,,,,,,1.0,5.0,0.0,1.0,1.0,3.0,3.0,27.0,1339.4873,,0.0,0.0,4018.462
1114,2024-08 Aug,Brazil,Organic Search,2.0,2.0,2.0,0.0,2.0,5.4211936,,,,,,,0.0,2.0,0.0,4.0,3.0,5.0,3.0,23.0,328.33456,,1.0,2.0,985.00366
1115,2024-08 Aug,Bosnia & Herzegovina,Organic Search,1.0,1.0,1.0,1.0,1.0,50.29832,,,,,,,0.0,0.0,50.29832,,,,,,,,,,
1116,2024-08 Aug,Belgium,Organic Search,62.0,50.0,83.0,61.0,311.0,235.10127,,,,,,,12.0,22.0,14341.178,69.0,64.0,89.0,46.0,285.0,107.745895,,5.0,43.0,4956.311
1117,2024-08 Aug,Belgium,Direct,7.0,6.0,11.0,8.0,48.0,378.01526,,,,,,,1.0,3.0,3024.122,16.0,16.0,25.0,17.0,127.0,256.18436,,0.0,8.0,4355.1343
1118,2024-08 Aug,Belarus,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1119,2024-08 Aug,Austria,Direct,25.0,28.0,25.0,4.0,29.0,2.4298453,,,,,,,-3.0,21.0,9.719381,5.0,7.0,5.0,2.0,7.0,0.0050486,,-2.0,3.0,0.0100972
1120,2024-08 Aug,Cambodia,Organic Search,1.0,1.0,1.0,0.0,1.0,5.448247,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1121,2024-08 Aug,Australia,Organic Search,5.0,5.0,6.0,5.0,14.0,360.35474,,,,,,,0.0,1.0,1801.7737,4.0,4.0,4.0,2.0,36.0,190.03792,,0.0,2.0,380.07584
1122,2024-08 Aug,Australia,Direct,2.0,2.0,2.0,0.0,2.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
1123,2024-08 Aug,Algeria,Organic Search,7.0,7.0,10.0,6.0,20.0,181.32758,,,,,,,0.0,4.0,1087.9655,11.0,11.0,12.0,3.0,16.0,59.689037,,0.0,9.0,179.06711
1124,2024-08 Aug,Afghanistan,Organic Search,1.0,1.0,1.0,0.0,1.0,2.644959,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1125,2024-08 Aug,(INCONNU),Direct,2.0,2.0,2.0,2.0,35.0,185.61731,,,,,,,0.0,0.0,371.23462,4.0,4.0,4.0,0.0,4.0,1.2668767,,0.0,4.0,0.0
1126,2024-08 Aug,Malaysia,Organic Search,2.0,2.0,7.0,2.0,7.0,10.796792,,,,,,,0.0,5.0,21.593584,,,,,,,,,,
1127,2024-08 Aug,Burkina Faso,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,5.6852984,,0.0,3.0,0.0
1128,2024-08 Aug,Cameroon,Organic Search,1.0,1.0,2.0,1.0,5.0,414.24228,,,,,,,0.0,1.0,414.24228,2.0,2.0,2.0,0.0,2.0,5.296288,,0.0,2.0,0.0
1129,2024-08 Aug,Egypt,Organic Search,2.0,2.0,2.0,2.0,2.0,15.466289,,,,,,,0.0,0.0,30.932577,1.0,1.0,1.0,0.0,1.0,4.04979,,0.0,1.0,0.0
1130,2024-08 Aug,Cyprus,Organic Search,2.0,2.0,3.0,2.0,3.0,103.33747,,,,,,,0.0,1.0,206.67494,,,,,,,,,,
1131,2024-08 Aug,Ecuador,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
1132,2024-08 Aug,Denmark,Organic Search,1.0,1.0,2.0,1.0,10.0,993.08185,,,,,,,0.0,1.0,993.08185,4.0,4.0,4.0,2.0,15.0,59.318054,,0.0,2.0,118.63611
1133,2024-08 Aug,Denmark,Direct,3.0,2.0,4.0,3.0,11.0,52.6249,,,,,,,1.0,1.0,157.8747,,,,,,,,,,
1134,2024-08 Aug,Côte d’Ivoire,Organic Search,7.0,7.0,11.0,4.0,15.0,51.644447,,,,,,,0.0,7.0,206.57779,6.0,6.0,6.0,1.0,6.0,7.191496,,0.0,5.0,7.191496
1135,2024-08 Aug,Czechia,Organic Search,1.0,1.0,1.0,1.0,8.0,122.70092,,,,,,,0.0,0.0,122.70092,3.0,3.0,3.0,3.0,20.0,144.04854,,0.0,0.0,432.14563
1136,2024-08 Aug,Czechia,Direct,0.0,0.0,3.0,0.0,3.0,0.0,,,,,,,0.0,3.0,0.0,,,,,,,,,,
1137,2024-08 Aug,Cyprus,Direct,1.0,0.0,15.0,10.0,58.0,333.2262,,,,,,,1.0,5.0,3332.262,,,,,,,,,,
1138,2024-08 Aug,Canada,Direct,6.0,5.0,8.0,2.0,9.0,91.69336,,,,,,,1.0,6.0,183.38672,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1139,2024-08 Aug,Congo - Kinshasa,Organic Search,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.001414,,0.0,1.0,0.0
1140,2024-08 Aug,Congo - Brazzaville,Organic Search,1.0,1.0,2.0,2.0,2.0,41.749657,,,,,,,0.0,0.0,83.49931,,,,,,,,,,
1141,2024-08 Aug,China,Referral,1.0,1.0,1.0,1.0,2.0,17.071447,,,,,,,0.0,0.0,17.071447,,,,,,,,,,
